TimeSinceStart_s,Temperature,Humidity,Latitude,Longitude,Altitude,TimeUTC,PM1_0,PM2_5,PM4_0,PM10_0,ref_Temperature,ref_Humidity,ref_PM1_0,ref_PM2_5,ref_PM4_0,ref_PM10_0,diff_Temperature,diff_Humidity,diff_PM1_0,diff_PM2_5,diff_PM4_0,diff_PM10_0
2200,24.23,44.06,47.397575,8.509514,484.3,9273500.0,4.86,5.14,5.14,5.14,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.94,-13.75,-9999.0,-4.58,-9999.0,-8.09
2205,24.19,44.28,47.397449,8.509887,483.1,9274000.0,4.76,5.04,5.04,5.04,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.9,-13.53,-9999.0,-4.68,-9999.0,-8.19
2210,24.07,44.18,47.397335,8.510267,482.4,9274500.0,4.59,4.86,4.86,4.86,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.78,-13.63,-9999.0,-4.86,-9999.0,-8.37
2215,24.1,43.59,47.397224,8.510659,482.1,9275000.0,4.36,4.61,4.61,4.61,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.81,-14.22,-9999.0,-5.11,-9999.0,-8.62
2220,23.97,43.8,47.397133,8.511069,481.1,9275500.0,4.31,4.55,4.55,4.55,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.68,-14.01,-9999.0,-5.17,-9999.0,-8.68
2225,23.81,44.23,47.397064,8.511539,477.8,9280000.0,4.36,4.61,4.61,4.61,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.52,-13.58,-9999.0,-5.11,-9999.0,-8.62
2230,23.82,45.0,47.397011,8.512084,475.7,9280500.0,4.53,4.79,4.79,4.79,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.53,-12.81,-9999.0,-4.93,-9999.0,-8.44
2235,23.91,45.5,47.396965,8.51265,472.9,9281000.0,4.59,4.85,4.85,4.85,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.62,-12.31,-9999.0,-4.87,-9999.0,-8.38
2240,23.88,44.7,47.396938,8.513215,469.8,9281500.0,4.56,4.82,4.82,4.82,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.59,-13.11,-9999.0,-4.9,-9999.0,-8.41
2245,23.97,44.2,47.396954,8.513758,464.6,9282000.0,4.62,4.89,4.89,4.89,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.68,-13.61,-9999.0,-4.83,-9999.0,-8.34
2250,23.88,43.71,47.396965,8.51437,458.3,9282500.0,4.69,4.96,4.96,4.96,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.59,-14.1,-9999.0,-4.76,-9999.0,-8.27
2255,23.89,43.51,47.396938,8.514979,452.7,9283000.0,4.78,5.05,5.05,5.05,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.6,-14.3,-9999.0,-4.67,-9999.0,-8.18
2260,23.71,43.41,47.396877,8.515597,448.9,9283500.0,4.67,4.94,4.94,4.94,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.42,-14.4,-9999.0,-4.78,-9999.0,-8.29
2265,23.61,42.93,47.39682,8.516259,445.9,9284000.0,4.6,4.86,4.86,4.86,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.32,-14.88,-9999.0,-4.86,-9999.0,-8.37
2270,23.54,43.13,47.396759,8.516979,445.2,9284500.0,4.91,5.19,5.19,5.19,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.25,-14.68,-9999.0,-4.53,-9999.0,-8.04
2275,23.42,43.15,47.396687,8.517602,444.4,9285000.0,4.92,5.2,5.2,5.2,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.13,-14.66,-9999.0,-4.52,-9999.0,-8.03
2280,23.36,42.95,47.396595,8.518133,446.7,9285500.0,4.91,5.2,5.2,5.2,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.07,-14.86,-9999.0,-4.52,-9999.0,-8.03
2285,23.25,43.17,47.396507,8.518667,447.8,9290000.0,4.81,5.09,5.09,5.09,16.29,57.81,-9999.0,9.72,-9999.0,13.23,6.96,-14.64,-9999.0,-4.63,-9999.0,-8.14
2290,23.28,43.37,47.396385,8.519332,448.7,9290500.0,4.64,4.91,4.91,4.91,16.29,57.81,-9999.0,9.72,-9999.0,13.23,6.99,-14.44,-9999.0,-4.81,-9999.0,-8.32
2295,23.23,44.27,47.396278,8.519922,452.0,9291000.0,4.83,5.11,5.11,5.11,16.29,57.81,-9999.0,9.72,-9999.0,13.23,6.94,-13.54,-9999.0,-4.61,-9999.0,-8.12
2300,23.52,44.72,47.396355,8.52036,454.6,9291500.0,4.88,5.16,5.16,5.16,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.23,-13.09,-9999.0,-4.56,-9999.0,-8.07
2305,23.66,44.92,47.3964,8.52075,458.7,9292000.0,4.74,5.01,5.01,5.01,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.37,-12.89,-9999.0,-4.71,-9999.0,-8.22
2310,23.88,43.8,47.396435,8.521104,463.4,9292500.0,4.51,4.76,4.76,4.76,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.59,-14.01,-9999.0,-4.96,-9999.0,-8.47
2315,24.04,43.01,47.396465,8.521464,468.6,9293000.0,4.28,4.53,4.53,4.53,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.75,-14.8,-9999.0,-5.19,-9999.0,-8.7
2320,24.01,42.29,47.396484,8.521792,468.2,9293500.0,4.18,4.43,4.43,4.43,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.72,-15.52,-9999.0,-5.29,-9999.0,-8.8
2325,24.19,41.89,47.3965,8.522112,467.6,9294000.0,4.32,4.57,4.57,4.57,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.9,-15.92,-9999.0,-5.15,-9999.0,-8.66
2330,24.21,41.79,47.396519,8.52242,467.9,9294500.0,4.61,4.87,4.87,4.87,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.92,-16.02,-9999.0,-4.85,-9999.0,-8.36
2335,24.21,41.87,47.39653,8.522743,468.8,9295000.0,5.01,5.29,5.29,5.29,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.92,-15.94,-9999.0,-4.43,-9999.0,-7.94
2340,24.36,41.67,47.396568,8.523066,469.9,9295500.0,4.97,5.26,5.26,5.26,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.07,-16.14,-9999.0,-4.46,-9999.0,-7.97
2345,24.22,41.58,47.396606,8.5234,471.0,9300000.0,4.68,4.94,4.94,4.94,16.29,57.81,-9999.0,9.72,-9999.0,13.23,7.93,-16.23,-9999.0,-4.78,-9999.0,-8.29
2350,24.44,41.77,47.396664,8.523718,471.4,9300500.0,4.27,4.51,4.51,4.51,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.15,-16.04,-9999.0,-5.21,-9999.0,-8.72
2355,24.66,41.75,47.39677,8.523715,470.5,9301000.0,4.32,4.57,4.57,4.57,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.37,-16.06,-9999.0,-5.15,-9999.0,-8.66
2360,25.08,41.61,47.396637,8.523789,470.0,9301500.0,4.4,4.66,4.66,4.66,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.79,-16.2,-9999.0,-5.06,-9999.0,-8.57
2365,25.04,40.92,47.396584,8.524066,467.4,9302000.0,4.23,4.47,4.47,4.47,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.75,-16.89,-9999.0,-5.25,-9999.0,-8.76
2370,25.21,40.12,47.396534,8.524351,464.4,9302500.0,4.0,4.23,4.23,4.23,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.92,-17.69,-9999.0,-5.49,-9999.0,-9.0
2375,25.01,39.73,47.396473,8.524764,462.5,9303000.0,3.77,3.99,3.99,3.99,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.72,-18.08,-9999.0,-5.73,-9999.0,-9.24
2380,24.99,39.53,47.396397,8.525202,459.2,9303500.0,3.51,3.72,3.72,3.72,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.7,-18.28,-9999.0,-6.0,-9999.0,-9.51
2385,24.91,39.43,47.396301,8.525685,457.1,9304000.0,3.29,3.48,3.48,3.48,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.62,-18.38,-9999.0,-6.24,-9999.0,-9.75
2390,24.96,39.45,47.396194,8.52625,454.8,9304500.0,3.73,3.95,3.95,3.95,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.67,-18.36,-9999.0,-5.77,-9999.0,-9.28
2395,25.11,39.43,47.396099,8.526596,452.5,9305000.0,3.83,4.05,4.05,4.05,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.82,-18.38,-9999.0,-5.67,-9999.0,-9.18
2400,25.18,39.71,47.395924,8.526551,449.6,9305500.0,3.89,4.12,4.12,4.12,16.29,57.81,-9999.0,9.72,-9999.0,13.23,8.89,-18.1,-9999.0,-5.6,-9999.0,-9.11
2405,25.64,39.59,47.395588,8.526181,447.6,9310000.0,4.38,4.63,4.63,4.63,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.35,-18.22,-9999.0,-5.09,-9999.0,-8.6
2410,25.77,39.17,47.395176,8.525802,444.8,9310500.0,4.88,5.16,5.16,5.16,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.48,-18.64,-9999.0,-4.56,-9999.0,-8.07
2415,25.95,38.56,47.394707,8.525504,441.7,9311000.0,5.05,5.34,5.34,5.34,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.66,-19.25,-9999.0,-4.38,-9999.0,-7.89
2420,26.07,38.36,47.394245,8.525142,437.6,9311500.0,5.21,5.51,5.51,5.51,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.78,-19.45,-9999.0,-4.21,-9999.0,-7.72
2425,26.01,38.56,47.393719,8.524803,434.4,9312000.0,5.36,5.67,5.67,5.67,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.72,-19.25,-9999.0,-4.05,-9999.0,-7.56
2430,26.05,38.85,47.3932,8.524564,431.0,9312500.0,5.6,5.92,5.92,5.92,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.76,-18.96,-9999.0,-3.8,-9999.0,-7.31
2435,26.12,38.74,47.392761,8.524351,428.5,9313000.0,5.59,5.91,5.91,5.91,16.29,57.81,-9999.0,9.72,-9999.0,13.23,9.83,-19.07,-9999.0,-3.81,-9999.0,-7.32
2440,26.33,38.84,47.392677,8.524138,425.8,9313500.0,5.5,5.81,5.81,5.81,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.04,-18.97,-9999.0,-3.91,-9999.0,-7.42
2445,26.71,38.9,47.3927,8.52398,423.2,9314000.0,5.33,5.64,5.64,5.64,16.29,57.81,-9999.0,9.72,-9999.0,13.23,10.42,-18.91,-9999.0,-4.08,-9999.0,-7.59
2450,27.4,39.06,47.392754,8.523712,421.7,9314500.0,5.12,5.41,5.41,5.41,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.11,-18.75,-9999.0,-4.31,-9999.0,-7.82
2455,27.94,38.61,47.392815,8.523433,419.3,9315000.0,4.96,5.24,5.24,5.24,16.29,57.81,-9999.0,9.72,-9999.0,13.23,11.65,-19.2,-9999.0,-4.48,-9999.0,-7.99
2460,28.44,37.49,47.392868,8.523012,421.5,9315500.0,4.69,4.96,4.96,4.96,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.15,-20.32,-9999.0,-4.76,-9999.0,-8.27
2465,28.89,36.86,47.392941,8.522505,420.9,9320000.0,4.51,4.77,4.77,4.77,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.6,-20.95,-9999.0,-4.95,-9999.0,-8.46
2470,29.17,35.86,47.393082,8.521923,419.6,9320500.0,4.33,4.58,4.58,4.58,16.29,57.81,-9999.0,9.72,-9999.0,13.23,12.88,-21.95,-9999.0,-5.14,-9999.0,-8.65
2475,29.36,35.25,47.393234,8.521395,418.3,9321000.0,4.47,4.72,4.72,4.72,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.07,-22.56,-9999.0,-5.000000000000001,-9999.0,-8.51
2480,29.56,34.84,47.393387,8.520933,416.3,9321500.0,4.6,4.87,4.87,4.87,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.27,-22.97,-9999.0,-4.85,-9999.0,-8.36
2485,29.66,34.44,47.393543,8.520474,416.0,9322000.0,4.9,5.18,5.18,5.18,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.37,-23.37,-9999.0,-4.54,-9999.0,-8.05
2490,29.78,34.34,47.393684,8.519988,415.1,9322500.0,5.34,5.65,5.65,5.65,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.49,-23.47,-9999.0,-4.07,-9999.0,-7.58
2495,29.84,34.53,47.393814,8.519541,413.3,9323000.0,5.46,5.78,5.78,5.78,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.55,-23.28,-9999.0,-3.94,-9999.0,-7.45
2500,30.03,34.03,47.393982,8.519058,413.4,9323500.0,5.38,5.69,5.69,5.69,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.74,-23.78,-9999.0,-4.03,-9999.0,-7.54
2505,30.11,33.82,47.394146,8.518577,414.9,9324000.0,5.11,5.4,5.4,5.4,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.82,-23.99,-9999.0,-4.32,-9999.0,-7.83
2510,30.13,33.62,47.394287,8.518097,414.8,9324500.0,4.88,5.16,5.16,5.16,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.84,-24.19,-9999.0,-4.56,-9999.0,-8.07
2515,30.28,33.72,47.394341,8.517561,413.5,9325000.0,4.7,4.97,4.97,4.97,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.99,-24.09,-9999.0,-4.75,-9999.0,-8.26
2520,30.26,33.82,47.394375,8.516969,412.0,9325500.0,4.81,5.09,5.09,5.09,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.97,-23.99,-9999.0,-4.63,-9999.0,-8.14
2525,30.37,34.2,47.394428,8.516395,411.5,9330000.0,4.93,5.21,5.21,5.21,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.08,-23.61,-9999.0,-4.51,-9999.0,-8.02
2530,30.24,34.41,47.394497,8.515823,410.0,9330500.0,5.01,5.3,5.3,5.3,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.95,-23.4,-9999.0,-4.42,-9999.0,-7.93
2535,30.07,34.43,47.394562,8.515293,408.2,9331000.0,4.91,5.19,5.19,5.19,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.78,-23.38,-9999.0,-4.53,-9999.0,-8.04
2540,29.99,33.84,47.394623,8.514803,406.7,9331500.0,4.94,5.23,5.23,5.23,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.7,-23.97,-9999.0,-4.49,-9999.0,-8.0
2545,29.89,33.15,47.394722,8.514336,405.5,9332000.0,5.05,5.34,5.34,5.34,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.6,-24.66,-9999.0,-4.38,-9999.0,-7.89
2550,29.87,32.65,47.394802,8.513842,403.6,9332500.0,4.92,5.2,5.2,5.2,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.58,-25.16,-9999.0,-4.52,-9999.0,-8.03
2555,29.96,32.56,47.394878,8.513375,403.2,9333000.0,4.93,5.21,5.21,5.21,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.67,-25.25,-9999.0,-4.51,-9999.0,-8.02
2560,29.95,32.86,47.394917,8.512981,403.5,9333500.0,5.0,5.29,5.29,5.29,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.66,-24.95,-9999.0,-4.43,-9999.0,-7.94
2565,30.0,34.03,47.394981,8.512625,402.5,9334000.0,4.78,5.05,5.05,5.05,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.71,-23.78,-9999.0,-4.67,-9999.0,-8.18
2570,30.14,34.9,47.395031,8.512274,406.2,9334500.0,4.57,4.83,4.83,4.83,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.85,-22.91,-9999.0,-4.89,-9999.0,-8.4
2575,30.4,34.69,47.395096,8.512007,404.0,9335000.0,4.63,4.89,4.89,4.89,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.11,-23.12,-9999.0,-4.83,-9999.0,-8.34
2580,30.51,34.1,47.395153,8.511685,405.6,9335500.0,4.62,4.89,4.89,4.89,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.22,-23.71,-9999.0,-4.83,-9999.0,-8.34
2585,30.35,33.8,47.395199,8.511219,401.8,9340000.0,4.76,5.03,5.03,5.03,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.06,-24.01,-9999.0,-4.69,-9999.0,-8.2
2590,30.35,33.92,47.395252,8.510735,397.8,9340500.0,4.7,4.97,4.97,4.97,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.06,-23.89,-9999.0,-4.75,-9999.0,-8.26
2595,30.28,33.61,47.395294,8.510188,397.6,9341000.0,4.64,4.91,4.91,4.91,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.99,-24.2,-9999.0,-4.81,-9999.0,-8.32
2600,30.43,32.53,47.395317,8.509616,397.7,9341500.0,4.46,4.72,4.72,4.72,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.14,-25.28,-9999.0,-5.000000000000001,-9999.0,-8.51
2605,30.21,32.93,47.395329,8.509023,401.0,9342000.0,4.45,4.71,4.71,4.71,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.92,-24.88,-9999.0,-5.01,-9999.0,-8.52
2610,30.03,32.17,47.395382,8.508526,403.4,9342500.0,4.31,4.56,4.56,4.56,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.74,-25.64,-9999.0,-5.16,-9999.0,-8.67
2615,30.02,32.56,47.395546,8.508424,402.9,9343000.0,4.1,4.34,4.34,4.34,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.73,-25.25,-9999.0,-5.38,-9999.0,-8.89
2620,30.13,32.84,47.395672,8.50833,403.0,9343500.0,3.88,4.1,4.1,4.1,16.29,57.81,-9999.0,9.72,-9999.0,13.23,13.84,-24.97,-9999.0,-5.62,-9999.0,-9.13
2625,30.4,32.23,47.395748,8.508229,401.4,9344000.0,3.7,3.91,3.91,3.91,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.11,-25.58,-9999.0,-5.81,-9999.0,-9.32
2630,30.71,31.82,47.395809,8.508081,401.9,9344500.0,3.67,3.88,3.88,3.88,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.42,-25.99,-9999.0,-5.84,-9999.0,-9.35
2635,31.05,31.89,47.395874,8.507935,403.0,9345000.0,3.77,3.99,3.99,3.99,16.29,57.81,-9999.0,9.72,-9999.0,13.23,14.76,-25.92,-9999.0,-5.73,-9999.0,-9.24
2640,31.41,31.68,47.395947,8.507784,403.1,9345500.0,4.16,4.39,4.39,4.39,16.29,57.81,-9999.0,9.72,-9999.0,13.23,15.12,-26.13,-9999.0,-5.33,-9999.0,-8.84
2645,31.74,31.65,47.396008,8.507587,405.0,9350000.0,4.51,4.77,4.77,4.77,16.29,57.81,-9999.0,9.72,-9999.0,13.23,15.45,-26.16,-9999.0,-4.95,-9999.0,-8.46
2650,32.04,31.14,47.396049,8.507431,409.0,9350400.0,4.71,4.98,4.98,4.98,16.29,57.81,-9999.0,9.72,-9999.0,13.23,15.75,-26.67,-9999.0,-4.74,-9999.0,-8.25
2655,32.2,30.44,47.396133,8.507257,408.5,9350900.0,4.8,5.08,5.08,5.08,16.29,57.81,-9999.0,9.72,-9999.0,13.23,15.91,-27.37,-9999.0,-4.64,-9999.0,-8.15
2660,32.45,30.15,47.396221,8.507106,407.9,9351400.0,4.66,4.93,4.93,4.93,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.16,-27.66,-9999.0,-4.79,-9999.0,-8.3
2665,32.7,30.23,47.396278,8.507007,407.8,9351900.0,4.48,4.74,4.74,4.74,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.41,-27.58,-9999.0,-4.98,-9999.0,-8.49
2670,32.91,30.02,47.396351,8.506853,407.6,9352400.0,4.47,4.73,4.73,4.73,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.62,-27.79,-9999.0,-4.99,-9999.0,-8.5
2675,33.2,29.42,47.396431,8.506662,408.1,9352900.0,4.43,4.69,4.69,4.69,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.91,-28.39,-9999.0,-5.03,-9999.0,-8.54
2680,33.42,29.21,47.396519,8.506476,408.8,9353400.0,4.27,4.52,4.52,4.52,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.13,-28.6,-9999.0,-5.2,-9999.0,-8.71
2685,33.55,28.42,47.396626,8.506322,410.1,9353900.0,4.18,4.42,4.42,4.42,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.26,-29.39,-9999.0,-5.3,-9999.0,-8.81
2690,33.55,28.22,47.396725,8.506139,411.1,9354400.0,4.2,4.44,4.44,4.44,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.26,-29.59,-9999.0,-5.28,-9999.0,-8.79
2695,33.62,28.12,47.396835,8.505968,411.2,9354900.0,4.25,4.49,4.49,4.49,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.33,-29.69,-9999.0,-5.23,-9999.0,-8.74
2700,33.7,27.93,47.396927,8.50578,412.2,9355400.0,4.17,4.41,4.41,4.41,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.41,-29.88,-9999.0,-5.31,-9999.0,-8.82
2705,34.04,27.9,47.397011,8.505613,411.9,9355900.0,4.0,4.23,4.23,4.23,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.75,-29.91,-9999.0,-5.49,-9999.0,-9.0
2710,34.35,27.59,47.397099,8.505446,413.6,9360400.0,3.88,4.1,4.1,4.1,16.29,57.81,-9999.0,9.72,-9999.0,13.23,18.06,-30.22,-9999.0,-5.62,-9999.0,-9.13
2715,34.47,27.11,47.397144,8.50533,416.1,9360900.0,3.91,4.14,4.14,4.14,16.29,57.81,-9999.0,9.72,-9999.0,13.23,18.18,-30.7,-9999.0,-5.58,-9999.0,-9.09
2720,34.29,26.91,47.397133,8.505306,419.3,9361400.0,3.79,4.01,4.01,4.01,16.29,57.81,-9999.0,9.72,-9999.0,13.23,18.0,-30.9,-9999.0,-5.71,-9999.0,-9.22
2725,34.03,26.73,47.397125,8.505278,421.6,9361900.0,3.65,3.86,3.86,3.86,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.74,-31.08,-9999.0,-5.86,-9999.0,-9.37
2730,33.74,27.15,47.397118,8.505248,424.0,9362400.0,3.55,3.75,3.75,3.75,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.45,-30.66,-9999.0,-5.97,-9999.0,-9.48
2735,33.52,28.22,47.39711,8.505224,426.5,9362900.0,3.38,3.58,3.58,3.58,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.23,-29.59,-9999.0,-6.14,-9999.0,-9.65
2740,33.26,27.06,47.397106,8.50523,430.5,9363400.0,3.42,3.62,3.62,3.62,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.97,-30.75,-9999.0,-6.1,-9999.0,-9.61
2745,33.35,27.55,47.397141,8.505181,433.3,9363900.0,3.58,3.78,3.78,3.78,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.06,-30.26,-9999.0,-5.94,-9999.0,-9.45
2750,33.57,28.61,47.397209,8.504995,433.7,9364400.0,3.63,3.84,3.84,3.84,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.28,-29.2,-9999.0,-5.88,-9999.0,-9.39
2755,33.62,29.1,47.397324,8.504754,435.1,9364900.0,3.54,3.74,3.74,3.74,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.33,-28.71,-9999.0,-5.98,-9999.0,-9.49
2760,33.54,29.88,47.397457,8.504493,436.9,9365400.0,3.19,3.37,3.37,3.37,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.25,-27.93,-9999.0,-6.35,-9999.0,-9.86
2765,33.44,30.09,47.397572,8.504235,438.9,9365900.0,2.92,3.09,3.09,3.09,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.15,-27.72,-9999.0,-6.63,-9999.0,-10.14
2770,33.2,29.61,47.397705,8.504019,436.7,9370400.0,2.78,2.94,2.94,2.94,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.91,-28.2,-9999.0,-6.78,-9999.0,-10.29
2775,33.01,29.32,47.39785,8.503719,434.7,9370900.0,2.8,2.96,2.96,2.96,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.72,-28.49,-9999.0,-6.76,-9999.0,-10.27
2780,32.75,28.75,47.39801,8.503427,433.0,9371400.0,2.97,3.14,3.14,3.14,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.46,-29.06,-9999.0,-6.58,-9999.0,-10.09
2785,32.6,28.96,47.398106,8.503209,431.4,9371900.0,3.14,3.32,3.32,3.32,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.31,-28.85,-9999.0,-6.4,-9999.0,-9.91
2790,32.69,29.74,47.398212,8.503109,434.0,9372400.0,3.25,3.44,3.44,3.44,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.4,-28.07,-9999.0,-6.28,-9999.0,-9.79
2795,32.54,30.13,47.398354,8.503001,430.2,9372900.0,3.59,3.8,3.8,3.8,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.25,-27.68,-9999.0,-5.92,-9999.0,-9.43
2800,32.48,31.32,47.398453,8.50286,430.1,9373400.0,3.72,3.94,3.94,3.94,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.19,-26.49,-9999.0,-5.78,-9999.0,-9.29
2805,32.55,31.7,47.398502,8.502666,432.2,9373900.0,4.01,4.24,4.24,4.24,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.26,-26.11,-9999.0,-5.48,-9999.0,-8.99
2810,32.64,31.31,47.39856,8.502478,432.8,9374400.0,4.52,4.78,4.78,4.78,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.35,-26.5,-9999.0,-4.94,-9999.0,-8.45
2815,32.94,31.2,47.398643,8.502295,433.5,9374900.0,4.44,4.69,4.69,4.69,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.65,-26.61,-9999.0,-5.03,-9999.0,-8.54
2820,33.16,31.18,47.398762,8.502149,432.8,9375400.0,4.44,4.69,4.69,4.69,16.29,57.81,-9999.0,9.72,-9999.0,13.23,16.87,-26.63,-9999.0,-5.03,-9999.0,-8.54
2825,33.39,30.77,47.39888,8.502044,434.1,9375900.0,4.61,4.88,4.88,4.88,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.1,-27.04,-9999.0,-4.84,-9999.0,-8.35
2830,33.55,30.66,47.398964,8.501886,432.7,9380400.0,4.78,5.06,5.06,5.06,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.26,-27.15,-9999.0,-4.66,-9999.0,-8.17
2835,33.55,30.57,47.399059,8.50176,432.5,9380900.0,4.72,4.99,4.99,4.99,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.26,-27.24,-9999.0,-4.73,-9999.0,-8.24
2840,33.63,29.98,47.399166,8.501668,430.8,9381400.0,4.41,4.66,4.66,4.66,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.34,-27.83,-9999.0,-5.06,-9999.0,-8.57
2845,33.78,29.77,47.399258,8.501691,435.3,9381900.0,4.15,4.38,4.38,4.38,16.29,57.81,-9999.0,9.72,-9999.0,13.23,17.49,-28.04,-9999.0,-5.34,-9999.0,-8.85
